M87102217,73.35691099850719,97.97693309847263,128.3727082110245,86.54957965367129,81.64100594430214,163.65586968387214,112.89419602104138,108.12475968357138,114.88413777725802,112.35922042733117,87.42031143953214,107.54964027949568,98.78588390768779,159.64853166453128,131.51534825899304,113.59415044172793,93.70076952803447,103.24846784356396,117.77674812253697,281.43068954045447,124.55298889916273,178.67661163685742,110.6629533527241,85.49423902625912,103.09452814675609,90.87404936851952,114.87944449442497,125.19943295384908,88.61190741380867,113.86318914804407,103.32119970490491,116.29203195131643,258.67724814276005,239.56289562927319,102.90503734215667,71.50480246200098,115.14015668333599,112.44934831555253,96.96278533254056,75.72639399046706,203.78256909678976,128.01760880958207,127.78956715714043,145.75781712016536,131.60233383479448,72.59744269916858,126.77463271957919,111.17458770531128,148.2365016592697,113.05515830346236,162.09630750723673,105.3776942135448,81.68995722730844,117.46917234457446,311.41364913343335,128.3740252145726,160.1171952996935,98.66882288944426,71.97938136593176,69.60782296525714,93.16219660406391,118.8655971869113,130.21702241115747,72.81072908213767,135.7429754584216,119.47893854815045,115.75389399569085,183.95470641875738,241.2570718630519,131.4807628068581
M87102806,74.7445248441737,137.7478741596197,131.19867106659316,106.13637242601817,88.96941260531706,216.76487329390218,138.1390132420201,115.98594831116411,147.26986037983485,130.37363199273315,102.59807431543742,131.06294485207772,142.86274691567124,126.14535140422733,174.78649735800508,129.02577766562936,115.03913400287192,116.85498143309262,119.30721131516977,290.5021181079324,143.57154862548234,138.38301689703658,109.91618318357406,107.47627875132828,99.69394028101387,95.73138348778195,124.02363732740646,135.19513389108752,109.76925454097184,107.16241338314069,118.67177793836649,121.34852267994081,248.6161813492574,242.59244227151225,134.20393986969054,69.39637703839311,126.90345166745774,138.38851360149738,111.70933806247605,89.0370661883961,166.9190169033102,150.75275598508927,123.90229446480873,157.04756757109428,142.74314588883922,78.91599395791744,141.08480249817285,120.72409604699766,138.97923017983987,167.8995217898612,163.7691106685391,131.69001485779415,103.12089592809906,131.650783777395,231.573624383777,135.09675905929694,153.31160757090854,109.90867827729691,98.13726633275843,89.4284930437605,110.115882524663,124.60738246566636,131.83933584128647,106.43231923992478,110.2214283467183,128.13636601399202,104.20386562709837,250.03397177312004,284.50966432598636,167.62242919881405
M87103074,79.19858364446038,111.75798560281628,130.63343109122346,92.4397635522824,83.69967998785289,233.5607253832862,130.2562854027853,106.25359408129522,110.46129463886233,106.86624369304734,76.8410891054701,103.14619262153656,114.33337150824771,104.30192428583653,161.2371111320796,105.69524738064946,130.46146707941236,103.26124552280288,120.59855528098248,155.28782107468882,135.2641651389478,211.41454967072704,134.7340948021576,94.9918988840435,108.35377373996566,90.59041427940284,119.79159766567373,130.7860900077777,82.69431621938689,100.7429500684676,105.32485425303632,103.06845675719084,230.01238095615636,283.1061551283641,111.74352253231277,69.2071084266921,93.26142712079479,132.53618660048727,106.07652603796424,87.91048890342975,248.67835560951548,123.04198098862287,158.17054174344008,100.03980771738699,160.24216681637577,73.07172135750972,146.4649186781339,116.9527516809088,147.8788132321651,123.49591339028757,164.76318077142093,113.09053440657542,95.47936476055537,112.22923229336233,179.0893940512243,140.45571181336936,165.04017624646409,111.53074076057149,113.29690529496925,76.9340696898738,74.95861334239416,116.80196058468427,112.61441247225159,104.2366632184165,96.68953158676753,172.26113448433617,87.94484610662091,160.12261383836048,245.57941212701698,167.51784285823467
M87105476,69.52708799214201,126.82973328256597,132.89589166778742,91.72125327032472,82.42879647144863,248.88629052146,97.91863530595536,119.04423546166097,152.9167140403139,119.68340109854746,91.92698449481202,159.95956021846024,116.087836881347,135.3109225391203,120.63069646389278,125.60151715258485,104.0514356090844,121.20767648607698,96.94032431265444,230.01269529245042,158.03195719273842,209.03191099304527,147.6691396022796,113.50810801031335,113.82090638490307,104.1994759307361,131.99901357828446,139.00666037799138,103.24181490203456,105.3652484414379,115.82134148605031,124.93369883664221,263.6927653001057,242.76179036111424,114.7683393586766,72.16732343775709,131.13082595465391,131.333482726093,75.51312730023044,79.13810944589017,288.99218342496357,93.65047129095512,128.89427340831625,132.88330057161784,136.78179663328532,86.45484630763073,128.8325729897032,122.30474673301909,168.3211742966454,134.7403375674962,177.8118469278642,91.67402037066024,145.70898024515924,93.81083449810602,288.26735623198334,127.4180830443057,164.12881215949847,134.4348907763672,114.92984284242836,99.81639257447068,88.32192552605204,149.14278892688233,139.75073680819793,94.79493730865434,133.042179778868,160.7314324635296,144.26638448034126,247.33868740500176,228.6436687965263,162.064438755303
M87107085,85.44849880169903,128.0904474145283,137.12135899266823,89.50567393272738,91.74234422673005,230.84307487632643,123.86991810720993,134.1638901712932,121.4806047345058,121.61468951802107,99.09528179867455,189.90837620715732,124.013466013408,137.179821397833,119.09410221799943,131.67572723734986,128.20794360990809,121.64859425967748,132.71003702833343,261.32622145479417,136.76134095518208,208.01703625699156,125.74825636678318,91.36050791171503,110.5180485777328,114.47995543027584,130.42062386591095,135.02211383441406,89.41539096549936,115.40483195387172,122.38856867679203,135.35276275658913,242.73769118649545,240.49160400923483,140.82906755072952,69.44458038474264,132.58689044957313,143.93557272785984,100.0604027083633,80.21912585078654,284.56211226306397,125.59548730067442,153.63866711839682,146.49012656667634,164.8231480550783,85.97068726987685,128.24499595808496,117.38206950750991,150.87242451174046,172.04211550385733,191.30796834810846,116.03976026786972,121.89042580602211,146.4814814708708,260.0926027618449,144.52269570130068,160.74921620454577,172.49501481622156,84.00732599601825,89.5050387068823,92.26594501238577,150.05872734352675,138.35065769916915,102.44759591239766,137.8960682142291,159.26702632388074,125.11595616029501,229.8351453933322,227.64444147540925,173.76292648390904
M87108094,76.3745753041787,104.73361004662347,93.82717056559167,73.54835747923212,72.01901547052069,237.44595483247286,102.69756297384922,108.2718472191911,115.53202933276702,106.17660720800114,111.6384168550907,116.35557144271606,132.774833726941,109.69378232438999,138.77720079330425,110.20319160230595,102.47232140177653,136.65386096896876,124.93606353497367,192.77620503333256,145.49319722316162,113.51995222713728,143.8412013680368,78.00145224503387,98.9757999654242,84.39503290380534,133.836273879591,133.66981980492287,69.10084306086387,91.04876325757326,99.96506019631794,118.52898898324815,271.489900592818,250.78010185871338,120.6510256339251,72.67798171275726,86.46791836497822,95.20239504213664,89.37001704474353,70.92385509572865,238.43076276217937,93.19645791313434,98.12895526046405,89.21922580700861,104.45941168835655,82.33318215811015,109.88161558605456,111.6488137515252,152.06052410505225,134.47206616938016,105.46514759066885,101.50223272944197,130.93297764137714,97.30487210672646,133.3070864335695,130.57887142145378,187.67026503767954,155.93748029258245,88.42671534556978,86.8991611608043,84.84568215047696,131.8682057516001,111.76738795101883,71.05875585428761,125.54925827241357,106.01418475560821,90.97842144726432,237.79665186418842,251.47701827243995,123.44622543709535
M87111487,69.98253850864548,147.00526238044023,126.69206900553625,89.10522724936082,91.01688230369443,236.876339349895,136.3134925522569,145.57723427361213,142.87963115143478,141.96078280072982,85.61606398478655,128.9249193547442,115.58060827444945,170.41462917863294,138.16110199896448,153.26125586867155,173.76589486695795,100.56143400528124,132.60770824241848,302.1387435983231,135.18534890722202,226.1355236359618,120.334667096755,91.94194545345968,85.33171114347238,113.15674289993635,109.28404844472372,133.57829931293344,81.11638213651669,124.93240204453052,143.71681082530057,147.53262255857177,233.97958247400481,219.72546556971517,156.90958085001668,83.38685754445582,132.10583733446006,124.27381762589218,102.79902063044335,101.17078594164947,154.93985138271,103.32932350654427,136.83571821419852,133.5415018563845,150.75517609839812,98.51237674753263,139.04621193649322,107.14249566625114,132.52741541099152,160.88941208859876,164.07041672824116,107.9153419706589,105.62817829532793,119.28632790505632,134.78164306163896,129.17806975884426,158.01025387315553,108.62009263453444,100.63313479198025,104.51260768230246,90.0689648630837,107.45765258816243,120.29985180577125,103.4554766556173,104.35932602329456,130.94876835269167,111.34513917394115,179.8980599249979,234.73088358003088,146.09600901394035
M87111924,80.36857793775152,96.2101655548685,127.09971811302398,87.56960556704868,86.58423409656459,224.74526870316745,126.45629160369067,104.36488241927422,155.71093397113327,93.2252202816914,88.07661055670671,96.77653382683675,126.66083929660081,99.57429003370143,130.8204261684861,92.89256036018095,102.16230416357782,113.05226783165602,133.77274747668784,329.03882983340543,137.2952034953335,113.0051320594291,140.24637160560368,126.07223705125645,89.83577937069228,87.86576438567684,126.24432410690014,129.11579799945756,85.95076770928051,103.81228828525595,106.89580790007805,153.98485178057194,238.94807531947973,251.2573715627549,90.96779607349204,69.32496038029885,91.59831837422053,137.41268692351187,71.47923054855063,79.28631274680778,272.9627768913467,100.03313317530491,140.6918759917729,127.7611465128607,141.03654316998046,79.66007552980827,130.031236722079,94.0221925451555,124.4396774252957,88.80806381627451,157.9140084424374,90.88030619116628,107.35320008840334,90.96409212495956,211.59364287871998,87.79537151360094,147.96111502063812,114.26002825697643,112.91255277552872,74.49088561144065,82.34785095166454,89.31878377374383,90.37911990420064,72.89798500368258,125.33075782679096,144.50656496930958,106.55642124836285,108.04980974921277,252.42511423150904,99.20378894567362
M87114047,72.68121122846168,122.11091971806674,157.15554828469791,91.67949304403966,84.92795864443451,128.99489268782088,137.02034235548638,105.0900384156625,128.7859365291979,117.45633263011543,99.53207262424885,120.23015961812983,142.73839691505472,141.90647367864554,135.79675157432695,116.94243127977397,136.43606657267023,98.3806598678604,135.52004552542098,232.2467481465241,153.48994846981054,154.00417240362634,110.84794001189319,99.35780406106392,101.58225687879963,102.40708716223467,127.87847705468428,144.244056801793,119.99556462342012,107.8177291309872,108.17931796222133,120.12855018003424,230.01435951240146,240.74287121320543,129.88349846904504,73.14727469264463,129.8171791618298,145.57165914959572,115.32556411118054,72.57954276614959,185.84944012116333,126.84344500795264,124.41144659961182,108.654542379366,129.33979357817182,77.4373431279843,128.99805622062505,170.14578575388273,127.74589686020295,149.90784976739874,168.3424690940441,113.22482630616243,91.99630230347432,142.79238501864418,265.4916585489336,197.67141357882954,141.53978765353378,119.42364382119163,77.93108240097314,82.97005293517934,69.7629291243649,145.13567979307987,149.95397259449456,105.35699463594639,108.44393902298094,139.15115196741803,106.9614935154385,216.26987509998074,243.27831273725846,166.73447433340425
M87114064,75.53186120522298,123.08581775828345,123.45770852340335,82.01015863813356,77.39950566842552,203.79369772473848,130.92174166126273,114.67577590710343,140.5161201302272,127.94503312920753,99.47647808588228,138.20386479327007,106.18117929405258,117.33316091140046,120.35553248120407,130.91456636464005,104.9924812793846,109.36243125042694,110.26258361249425,240.31938170368855,115.35834197771973,154.44009160696157,104.90159116521802,86.52816853608807,87.36885010402166,99.0351121083907,104.33962816613689,118.98683022371912,84.06462019305158,103.93826139190602,111.32177805176951,106.67158330829743,147.2111644212673,223.80275141538317,131.50536612075214,69.35100757589477,138.4770103301791,120.21175375369184,101.35844270689601,73.49823997934641,260.01298534298866,163.2017053434137,127.9715193116821,145.25797822193593,143.69534971496836,86.49290494199224,146.80245365083636,107.2370604499827,127.48130800397568,107.27949855192853,154.86860557611587,148.20451075263114,117.50699660058031,126.65537150248613,142.32155834399106,116.71858837588385,155.74908769642224,109.28026334975914,88.71921129939547,76.71375174320288,81.97575919414955,113.33599943933947,125.19351122380348,89.49499649592859,115.17707493003365,160.75419579303764,111.74618312101505,121.73524880138343,225.13553639713413,204.57191891114144
